SalesOrderID;OrderDate;DueDate;ShipDate;CustomerID;SalesPersonID;TerritoryID;Freight;TotalDue;OrderYear;OrderMonth
53317;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;17814;NULL;10;0,7495;33,1279;2013;7
53318;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;28411;NULL;10;3,3738;149,1198;2013;7
53319;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;12864;NULL;10;0,9068;40,0784;2013;7
53320;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;27782;NULL;10;1,1993;53,0069;2013;7
53321;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;22625;NULL;7;1,949;86,1458;2013;7
53322;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;27787;NULL;8;1,7365;76,7533;2013;7
53323;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;23964;NULL;7;0,9068;40,0784;2013;7
53324;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;25324;NULL;10;0,9995;44,1779;2013;7
53325;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;11193;NULL;1;0,875;38,675;2013;7
53326;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;11314;NULL;1;0,9323;41,2055;2013;7
53327;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;18974;NULL;4;14,6485;647,4637;2013;7
53328;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;13889;NULL;1;22,5615;997,2183;2013;7
53329;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;26884;NULL;8;31,8458;1407,5822;2013;7
53330;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;18702;NULL;9;43,8745;1939,2529;2013;7
53331;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;20418;NULL;9;15,7243;695,0119;2013;7
53332;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;28114;NULL;9;14,2618;630,3694;2013;7
53333;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;20156;NULL;9;14,037;620,4354;2013;7
53334;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;28217;NULL;9;60,2073;2661,1605;2013;7
53335;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;28714;NULL;9;60,826;2688,5092;2013;7
53336;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;20151;NULL;9;14,3615;634,7783;2013;7
53337;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;11944;NULL;9;15,249;674,0058;2013;7
53338;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;24436;NULL;4;60,9515;2694,0563;2013;7
53339;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;24526;NULL;4;60,4765;2673,0613;2013;7
53340;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;19410;NULL;1;28,0123;1238,1415;2013;7
53341;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;19530;NULL;4;28,0123;1238,1415;2013;7
53342;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;19429;NULL;8;28,887;1276,8054;2013;7
53343;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;14733;NULL;4;28,887;1276,8054;2013;7
53344;2013-07-28 00:00:00.000;2013-08-09 00:00:00.000;2013-08-04 00:00:00.000;19343;NULL;7;29,2365;1292,2533;2013;7
53345;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;13520;NULL;9;61,9985;2740,3337;2013;7
53346;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;18485;NULL;9;62,1235;2745,8587;2013;7
53347;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;18260;NULL;9;61,4333;2715,3497;2013;7
53348;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;18284;NULL;9;61,2825;2708,6865;2013;7
53349;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;18297;NULL;9;63,533;2808,1586;2013;7
53350;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;11379;NULL;7;59,424;2626,5408;2013;7
53351;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;12168;NULL;1;0,1988;8,7848;2013;7
53352;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;18287;NULL;9;0,9318;41,1834;2013;7
53353;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;18895;NULL;9;0,6943;30,6859;2013;7
53354;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;20316;NULL;9;0,9995;44,1779;2013;7
53355;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;22065;NULL;9;1,7498;77,339;2013;7
53356;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;15806;NULL;9;0,972;42,9624;2013;7
53357;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;14227;NULL;9;1,2498;55,239;2013;7
53358;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;17080;NULL;7;43,3065;1914,1473;2013;7
53359;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;11200;NULL;6;1,4495;64,0679;2013;7
53360;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;13092;NULL;4;3,00;132,60;2013;7
53361;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;29347;NULL;4;1,1993;53,0069;2013;7
53362;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;12057;NULL;1;1,2498;55,239;2013;7
53363;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;27561;NULL;4;2,124;93,8808;2013;7
53364;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;28791;NULL;1;0,7818;34,5534;2013;7
53365;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;23188;NULL;1;2,999;132,5558;2013;7
53366;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;15494;NULL;6;0,7498;33,139;2013;7
53367;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;23299;NULL;1;0,7498;33,139;2013;7
53368;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;21443;NULL;1;1,2493;55,2169;2013;7
53369;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;19860;NULL;1;3,3243;146,9319;2013;7
53370;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;17569;NULL;1;1,6118;71,2394;2013;7
53371;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;17570;NULL;1;1,7243;76,2119;2013;7
53372;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;11711;NULL;6;0,1248;5,514;2013;7
53373;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;29209;NULL;6;0,9995;44,1779;2013;7
53374;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;19726;NULL;6;0,6743;29,8019;2013;7
53375;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;13933;NULL;4;1,4243;62,9519;2013;7
53376;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;12840;NULL;10;0,9995;44,1779;2013;7
53377;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;15686;NULL;10;0,815;36,023;2013;7
53378;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;18152;NULL;7;1,9243;85,0519;2013;7
53379;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;23639;NULL;10;1,7493;77,3169;2013;7
53380;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;14836;NULL;10;1,9745;87,2729;2013;7
53381;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;16440;NULL;7;0,7245;32,0229;2013;7
53382;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;20591;NULL;8;1,7493;77,3169;2013;7
53383;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;17785;NULL;10;0,9995;44,1779;2013;7
53384;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;28753;NULL;10;0,5945;26,2769;2013;7
53385;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;11287;NULL;6;2,0993;92,7869;2013;7
53386;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;12165;NULL;6;1,774;78,4108;2013;7
53387;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;13320;NULL;4;0,5495;24,2879;2013;7
53388;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;16879;NULL;1;43,2068;1909,7384;2013;7
53389;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;13855;NULL;4;22,849;1009,9258;2013;7
53390;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;24344;NULL;6;18,7835;830,2307;2013;7
53391;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;24275;NULL;4;20,7833;918,6197;2013;7
53392;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;11461;NULL;9;57,3748;2535,964;2013;7
53393;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;29165;NULL;6;60,176;2659,7792;2013;7
53394;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;16224;NULL;4;13,9065;614,6673;2013;7
53395;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;19406;NULL;1;29,7115;1313,2483;2013;7
53396;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;27126;NULL;7;28,887;1276,8054;2013;7
53397;2013-07-29 00:00:00.000;2013-08-10 00:00:00.000;2013-08-05 00:00:00.000;25703;NULL;10;15,199;671,7958;2013;7
53398;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;23413;NULL;9;29,362;1297,8004;2013;7
53399;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;11343;NULL;10;59,4993;2629,8669;2013;7
53400;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;11973;NULL;1;0,3495;15,4479;2013;7
53401;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;11879;NULL;1;0,1988;8,7848;2013;7
53402;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;11985;NULL;1;1,2498;55,239;2013;7
53403;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;14061;NULL;9;0,8068;35,6584;2013;7
53404;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;14126;NULL;9;1,5993;70,6869;2013;7
53405;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;18256;NULL;9;1,5993;70,6869;2013;7
53406;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;21962;NULL;9;0,875;38,675;2013;7
53407;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;24594;NULL;9;0,9995;44,1779;2013;7
53408;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;22213;NULL;9;1,4818;65,4934;2013;7
53409;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;15606;NULL;9;1,949;86,1458;2013;7
53410;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;11752;NULL;9;1,949;86,1458;2013;7
53411;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;25026;NULL;9;0,157;6,9394;2013;7
53412;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;17350;NULL;9;0,8748;38,664;2013;7
53413;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;26399;NULL;8;63,586;2810,5012;2013;7
53414;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;11262;NULL;6;1,8745;82,8529;2013;7
53415;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;27565;NULL;4;0,8358;36,9402;2013;7
53416;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;23577;NULL;1;2,3615;104,3783;2013;7
53417;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;23274;NULL;1;1,2493;55,2169;2013;7
53418;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;15874;NULL;6;1,7498;77,339;2013;7
53419;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;16243;NULL;6;1,7498;77,339;2013;7
53420;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;25256;NULL;6;1,6983;75,0627;2013;7
53421;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;18760;NULL;4;1,3745;60,7529;2013;7
53422;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;15940;NULL;1;0,182;8,0444;2013;7
53423;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;29230;NULL;6;0,1248;5,514;2013;7
53424;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;22019;NULL;6;0,182;8,0444;2013;7
53425;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;15275;NULL;4;0,3495;15,4479;2013;7
53426;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;20104;NULL;6;0,9813;43,3713;2013;7
53427;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;17992;NULL;8;0,7818;34,5534;2013;7
53428;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;18022;NULL;8;1,5993;70,6869;2013;7
53429;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;25783;NULL;10;0,1248;5,514;2013;7
53430;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;16395;NULL;7;1,5993;70,6869;2013;7
53431;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;19348;NULL;10;0,5373;23,7465;2013;7
53432;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;24713;NULL;7;0,182;8,0444;2013;7
53433;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;12723;NULL;7;1,7243;76,2119;2013;7
53434;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;14266;NULL;1;1,4243;62,9519;2013;7
53435;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;16811;NULL;1;42,5248;1879,594;2013;7
53436;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;15570;NULL;4;14,0493;620,9769;2013;7
53437;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;13877;NULL;4;21,2118;937,5594;2013;7
53438;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;12069;NULL;4;57,9815;2562,7823;2013;7
53439;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;14010;NULL;9;44,7493;1977,9169;2013;7
53440;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;20416;NULL;9;13,4998;596,689;2013;7
53441;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;27746;NULL;9;15,7243;695,0119;2013;7
53442;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;15790;NULL;9;14,924;659,6408;2013;7
53443;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;16103;NULL;6;19,8085;875,5357;2013;7
53444;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;26322;NULL;1;21,021;929,1282;2013;7
53445;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;24527;NULL;4;60,4765;2673,0613;2013;7
53446;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;21610;NULL;4;13,7245;606,6229;2013;7
53447;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;19396;NULL;1;29,2365;1292,2533;2013;7
53448;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;13255;NULL;8;14,724;650,8008;2013;7
53449;2013-07-30 00:00:00.000;2013-08-11 00:00:00.000;2013-08-06 00:00:00.000;14207;NULL;8;60,4765;2673,0613;2013;7
53450;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30025;282;10;0,5844;24,0303;2013;7
53451;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30031;284;1;55,0926;1973,1577;2013;7
53452;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29843;280;1;1737,6063;60250,3048;2013;7
53453;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30072;282;10;6,1683;225,9588;2013;7
53454;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29579;281;3;1205,0347;45317,06;2013;7
53455;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30113;282;10;952,2405;35611,4804;2013;7
53456;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29714;289;6;806,1928;30202,5847;2013;7
53457;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29622;283;1;1438,6907;53043,4629;2013;7
53458;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29736;282;10;3129,2614;105420,9481;2013;7
53459;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29485;276;4;953,0129;33136,1251;2013;7
53460;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29957;276;4;3277,8966;118040,1854;2013;7
53461;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29927;287;7;43,9803;1650,7273;2013;7
53462;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29607;288;8;7,0479;258,1833;2013;7
53463;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29803;289;6;84,927;3258,6008;2013;7
53464;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29639;289;6;1934,9844;72279,0263;2013;7
53465;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29722;274;6;2550,5362;95426,0186;2013;7
53466;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29508;275;4;36,2026;1334,9448;2013;7
53467;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29709;284;1;167,2164;6398,8469;2013;7
53468;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29821;286;9;870,7971;28940,4502;2013;7
53469;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30105;284;1;652,6067;24134,5079;2013;7
53470;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29660;276;4;1969,0359;64453,9897;2013;7
53471;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29528;277;3;1162,0269;43376,5609;2013;7
53472;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29796;282;10;2795,6584;103883,1767;2013;7
53473;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30033;276;1;52,4072;1835,3873;2013;7
53474;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29534;279;5;904,6547;30575,932;2013;7
53475;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30043;290;7;1188,4582;44557,9093;2013;7
53476;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29653;276;4;431,0959;14930,0161;2013;7
53477;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30087;278;6;833,31;28330,3259;2013;7
53478;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29951;290;7;1210,8142;45009,4037;2013;7
53479;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29933;290;7;6,7916;254,1548;2013;7
53480;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30118;275;3;1322,6288;49576,7444;2013;7
53481;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29603;289;6;7,4189;273,5594;2013;7
53482;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29576;289;6;43,2892;1657,4485;2013;7
53483;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29557;278;6;1900,8578;69028,0591;2013;7
53484;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29499;289;6;845,1512;31525,3324;2013;7
53485;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29488;285;9;1937,8355;65910,6732;2013;7
53486;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29711;289;6;149,1727;5576,2074;2013;7
53487;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29775;284;1;43,9803;1650,7273;2013;7
53488;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29959;278;6;2,0353;79,1923;2013;7
53489;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29943;275;4;68,6612;1814,1819;2013;7
53490;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29897;281;4;107,3431;3934,207;2013;7
53491;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30089;276;4;6,2386;228,534;2013;7
53492;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29972;285;9;568,7778;20135,1188;2013;7
53493;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29690;281;1;712,7616;26378,2508;2013;7
53494;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29735;290;7;3,3851;124,0055;2013;7
53495;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29644;282;10;122,973;4615,1346;2013;7
53496;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30027;276;4;135,2518;4309,7515;2013;7
53497;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30049;290;7;2770,6398;101657,3019;2013;7
53498;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29529;286;9;58,9671;2160,1078;2013;7
53499;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29891;277;3;841,72;31731,1199;2013;7
53500;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29720;281;1;1403,5249;46166,2976;2013;7
53501;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29721;279;5;34,871;1277,4103;2013;7
53502;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29823;285;9;1025,7637;35912,8785;2013;7
53503;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;30029;289;6;126,3182;4746,6427;2013;7
53504;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29887;288;8;61,816;2304,9193;2013;7
53505;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29552;288;8;1215,4811;45788,5612;2013;7
53506;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29701;277;2;3225,9674;119054,4623;2013;7
53507;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29527;289;6;154,8622;5049,254;2013;7
53508;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29964;278;6;1165,0644;39665,1801;2013;7
53509;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29577;278;6;105,0254;4118,0206;2013;7
53510;2013-07-31 00:00:00.000;2013-08-12 00:00:00.000;2013-08-07 00:00:00.000;29822;278;6;1340,1365;50039,9037;2013;7
