SalesOrderID;SalesOrderDetailID;OrderQty;ProductID;UnitPrice;UnitPriceDiscount;LineTotal
46997;14120;8;798;600,2625;0,00;4802.100000
46997;14121;1;768;469,794;0,00;469.794000
46997;14122;2;789;1466,01;0,00;2932.020000
46997;14123;11;763;454,1342;0,02;4895.566676
46997;14124;4;801;600,2625;0,00;2401.050000
46997;14125;3;838;780,8182;0,00;2342.454600
46997;14126;12;760;454,1342;0,02;5340.618192
46997;14127;4;790;1466,01;0,00;5864.040000
46997;14128;1;730;202,332;0,00;202.332000
46997;14129;6;764;469,794;0,00;2818.764000
46997;14130;4;762;234,897;0,30;657.711600
46997;14131;4;836;324,4527;0,00;1297.810800
46997;14132;5;819;149,031;0,00;745.155000
46997;14133;2;835;324,4527;0,00;648.905400
46997;14134;14;770;454,1342;0,02;6230.721224
46997;14135;1;820;198,036;0,00;198.036000
46997;14136;3;765;469,794;0,00;1409.382000
46997;14137;4;797;600,2625;0,00;2401.050000
46997;14138;1;813;65,6018;0,00;65.601800
46997;14139;4;793;1308,9375;0,00;5235.750000
46997;14140;3;826;67,539;0,00;202.617000
46997;14141;2;738;183,9382;0,00;367.876400
46997;14142;4;725;202,332;0,00;809.328000
46997;14143;2;766;469,794;0,00;939.588000
46997;14144;3;761;469,794;0,00;1409.382000
46997;14145;4;726;202,332;0,00;809.328000
46998;14146;1;781;1242,8518;0,00;1242.851800
47000;14149;3;815;36,447;0,00;109.341000
47000;14150;3;809;33,7745;0,00;101.323500
47000;14151;2;783;1229,4589;0,00;2458.917800
47000;14152;1;825;196,329;0,00;196.329000
47000;14153;2;861;22,794;0,00;45.588000
47000;14154;2;823;52,647;0,00;105.294000
47000;14155;1;832;209,256;0,00;209.256000
47000;14156;3;863;22,794;0,00;68.382000
47000;14157;2;782;1229,4589;0,00;2458.917800
47000;14158;1;824;141,615;0,00;141.615000
47003;14209;3;782;1229,4589;0,00;3688.376700
47003;14210;3;783;1229,4589;0,00;3688.376700
47003;14211;3;780;1242,8518;0,00;3728.555400
47003;14212;4;781;1242,8518;0,00;4971.407200
47003;14213;2;815;36,447;0,00;72.894000
47003;14214;1;823;52,647;0,00;52.647000
47003;14215;4;832;209,256;0,00;837.024000
47003;14216;3;715;28,8404;0,00;86.521200
47003;14217;5;852;44,994;0,00;224.970000
47003;14218;3;856;53,994;0,00;161.982000
47003;14219;2;862;22,794;0,00;45.588000
47003;14220;7;863;22,794;0,00;159.558000
47003;14221;5;712;5,1865;0,00;25.932500
47003;14222;1;708;20,1865;0,00;20.186500
47003;14223;1;824;141,615;0,00;141.615000
47003;14224;2;854;44,994;0,00;89.988000
47003;14225;2;861;22,794;0,00;45.588000
47003;14226;4;711;20,1865;0,00;80.746000
47003;14227;4;707;20,1865;0,00;80.746000
47004;14228;2;807;74,838;0,00;149.676000
47004;14229;6;716;28,8404;0,00;173.042400
47004;14230;1;861;22,794;0,00;22.794000
47004;14231;13;854;43,4942;0,02;554.116108
47004;14232;2;844;11,994;0,00;23.988000
47004;14233;2;708;20,1865;0,00;40.373000
47004;14234;13;852;43,4942;0,02;554.116108
47004;14235;3;860;14,1289;0,00;42.386700
47004;14236;6;786;647,994;0,00;3887.964000
47004;14237;6;843;15,00;0,00;90.000000
47004;14238;3;824;141,615;0,00;424.845000
47004;14239;1;743;736,1455;0,00;736.145500
47004;14240;2;850;35,994;0,00;71.988000
47004;14241;2;785;647,994;0,00;1295.988000
47004;14242;3;787;647,994;0,00;1943.982000
47004;14243;6;779;1242,8518;0,00;7457.110800
47004;14244;2;747;736,1455;0,00;1472.291000
47004;14245;6;739;744,2727;0,00;4465.636200
47004;14246;14;715;27,879;0,02;382.499880
47004;14247;10;711;20,1865;0,00;201.865000
47004;14248;2;783;1229,4589;0,00;2458.917800
47004;14249;4;815;36,447;0,00;145.788000
47004;14250;2;817;180,129;0,00;360.258000
47004;14251;3;742;744,2727;0,00;2232.818100
47004;14252;2;853;44,994;0,00;89.988000
47004;14253;8;859;14,1289;0,00;113.031200
47004;14254;4;781;1242,8518;0,00;4971.407200
47004;14255;8;863;22,794;0,00;182.352000
47004;14256;4;808;24,2945;0,00;97.178000
47004;14257;4;832;209,256;0,00;837.024000
47004;14258;4;849;35,994;0,00;143.976000
47004;14259;6;856;53,994;0,00;323.964000
47004;14260;3;858;14,1289;0,00;42.386700
47004;14261;3;830;209,256;0,00;627.768000
47004;14262;8;714;28,8404;0,00;230.723200
47004;14263;3;788;647,994;0,00;1943.982000
47004;14264;5;782;1229,4589;0,00;6147.294500
47004;14265;1;748;744,2727;0,00;744.272700
47004;14266;3;857;53,994;0,00;161.982000
47004;14267;7;862;22,794;0,00;159.558000
47004;14268;6;804;137,694;0,00;826.164000
47004;14269;3;823;52,647;0,00;157.941000
47004;14270;5;855;53,994;0,00;269.970000
47004;14271;14;712;5,0136;0,02;68.786592
47004;14272;3;806;61,374;0,00;184.122000
47004;14273;7;707;20,1865;0,00;141.305500
47004;14274;3;802;88,932;0,00;266.796000
47004;14275;4;809;33,7745;0,00;135.098000
47004;14276;4;831;209,256;0,00;837.024000
47004;14277;3;784;1229,4589;0,00;3688.376700
47004;14278;3;825;196,329;0,00;588.987000
47006;14281;4;783;1229,4589;0,00;4917.835600
47006;14282;3;843;15,00;0,00;45.000000
47006;14283;4;785;647,994;0,00;2591.976000
47006;14284;5;788;647,994;0,00;3239.970000
47006;14285;6;781;1242,8518;0,00;7457.110800
47006;14286;1;739;744,2727;0,00;744.272700
47006;14287;5;716;28,8404;0,00;144.202000
47006;14288;4;859;14,1289;0,00;56.515600
47006;14289;1;861;22,794;0,00;22.794000
47006;14290;4;782;1229,4589;0,00;4917.835600
47006;14291;4;824;141,615;0,00;566.460000
47006;14292;4;857;53,994;0,00;215.976000
47006;14293;3;787;647,994;0,00;1943.982000
47006;14294;4;817;180,129;0,00;720.516000
47006;14295;3;823;52,647;0,00;157.941000
47006;14296;3;825;196,329;0,00;588.987000
47006;14297;4;714;28,8404;0,00;115.361600
47006;14298;12;862;22,0342;0,02;259.122192
47006;14299;5;707;20,1865;0,00;100.932500
47006;14300;1;814;209,256;0,00;209.256000
47006;14301;3;815;36,447;0,00;109.341000
47006;14302;7;712;5,1865;0,00;36.305500
47006;14303;3;708;20,1865;0,00;60.559500
47006;14304;3;784;1229,4589;0,00;3688.376700
47006;14305;3;780;1242,8518;0,00;3728.555400
47006;14306;2;715;28,8404;0,00;57.680800
47006;14307;2;855;53,994;0,00;107.988000
47006;14308;16;863;20,8945;0,05;317.596400
47006;14309;5;711;20,1865;0,00;100.932500
47006;14310;2;816;125,415;0,00;250.830000
47006;14311;1;810;65,6018;0,00;65.601800
47006;14312;3;852;44,994;0,00;134.982000
47006;14313;1;809;33,7745;0,00;33.774500
47006;14314;2;831;209,256;0,00;418.512000
47006;14315;3;856;53,994;0,00;161.982000
47006;14316;7;854;44,994;0,00;314.958000
47007;14317;1;811;24,2945;0,00;24.294500
47007;14318;4;838;780,8182;0,00;3123.272800
47007;14319;1;828;214,236;0,00;214.236000
47007;14320;1;718;780,8182;0,00;780.818200
47008;14321;2;850;35,994;0,00;71.988000
47008;14322;7;798;600,2625;0,00;4201.837500
47008;14323;2;799;600,2625;0,00;1200.525000
47008;14324;2;794;1308,9375;0,00;2617.875000
47008;14325;6;853;44,994;0,00;269.964000
47008;14326;6;844;11,994;0,00;71.964000
47008;14327;2;707;20,1865;0,00;40.373000
47008;14328;4;854;44,994;0,00;179.976000
47008;14329;6;712;5,1865;0,00;31.119000
47008;14330;4;765;469,794;0,00;1879.176000
47008;14331;4;727;202,332;0,00;809.328000
47008;14332;2;729;202,332;0,00;404.664000
47008;14333;4;763;469,794;0,00;1879.176000
47008;14334;2;789;1466,01;0,00;2932.020000
47008;14335;4;722;183,9382;0,00;735.752800
47008;14336;11;716;27,879;0,02;300.535620
47008;14337;5;859;14,1289;0,00;70.644500
47008;14338;13;711;19,5136;0,02;248.603264
47008;14339;1;766;469,794;0,00;469.794000
47008;14340;1;833;324,4527;0,00;324.452700
47008;14341;1;718;780,8182;0,00;780.818200
47008;14342;8;793;1308,9375;0,00;10471.500000
47008;14343;4;736;183,9382;0,00;735.752800
47008;14344;2;726;202,332;0,00;404.664000
47008;14345;3;857;53,994;0,00;161.982000
47008;14346;3;858;14,1289;0,00;42.386700
47008;14347;5;860;14,1289;0,00;70.644500
47008;14348;7;843;15,00;0,00;105.000000
47008;14349;3;790;1466,01;0,00;4398.030000
47008;14350;12;715;27,879;0,02;327.857040
47008;14351;7;855;53,994;0,00;377.958000
47008;14352;1;836;324,4527;0,00;324.452700
47008;14353;2;838;780,8182;0,00;1561.636400
47008;14354;2;819;149,031;0,00;298.062000
47008;14355;4;730;202,332;0,00;809.328000
47008;14356;5;852;44,994;0,00;224.970000
47008;14357;3;813;65,6018;0,00;196.805400
47008;14358;1;826;67,539;0,00;67.539000
47008;14359;8;714;28,8404;0,00;230.723200
47008;14360;3;841;35,994;0,00;107.982000
47008;14361;8;708;20,1865;0,00;161.492000
47008;14362;8;770;469,794;0,00;3758.352000
47008;14363;2;768;469,794;0,00;939.588000
47008;14364;3;764;469,794;0,00;1409.382000
47008;14365;8;856;53,994;0,00;431.952000
47008;14366;1;795;1308,9375;0,00;1308.937500
47008;14367;5;791;1466,01;0,00;7330.050000
47008;14368;3;820;198,036;0,00;594.108000
47008;14369;6;725;202,332;0,00;1213.992000
47008;14370;2;835;324,4527;0,00;648.905400
47009;14371;1;761;469,794;0,00;469.794000
47009;14372;3;789;1466,01;0,00;4398.030000
47009;14373;1;790;1466,01;0,00;1466.010000
47009;14374;1;729;202,332;0,00;202.332000
47009;14375;5;712;5,1865;0,00;25.932500
47009;14376;1;760;469,794;0,00;469.794000
47009;14377;4;791;1466,01;0,00;5864.040000
47009;14378;3;725;202,332;0,00;606.996000
47009;14379;6;765;469,794;0,00;2818.764000
47009;14380;3;766;469,794;0,00;1409.382000
47009;14381;5;715;28,8404;0,00;144.202000
47009;14382;2;762;234,897;0,30;328.855800
47009;14383;3;854;44,994;0,00;134.982000
47009;14384;4;770;469,794;0,00;1879.176000
47009;14385;1;800;600,2625;0,00;600.262500
47009;14386;2;716;28,8404;0,00;57.680800
47009;14387;4;859;14,1289;0,00;56.515600
47009;14388;2;794;1308,9375;0,00;2617.875000
47009;14389;1;763;469,794;0,00;469.794000
47009;14390;4;801;600,2625;0,00;2401.050000
47009;14391;3;844;11,994;0,00;35.982000
47009;14392;2;836;324,4527;0,00;648.905400
47009;14393;3;835;324,4527;0,00;973.358100
47009;14394;5;708;20,1865;0,00;100.932500
47009;14395;4;711;20,1865;0,00;80.746000
47009;14396;1;798;600,2625;0,00;600.262500
47009;14397;2;792;1308,9375;0,00;2617.875000
47009;14398;1;826;67,539;0,00;67.539000
47009;14399;6;730;202,332;0,00;1213.992000
47009;14400;3;819;149,031;0,00;447.093000
47009;14401;3;813;65,6018;0,00;196.805400
47009;14402;1;797;600,2625;0,00;600.262500
47009;14403;2;793;1308,9375;0,00;2617.875000
47009;14404;1;822;324,4527;0,00;324.452700
47009;14405;1;722;183,9382;0,00;183.938200
47009;14406;6;849;35,994;0,00;215.964000
47009;14407;5;843;15,00;0,00;75.000000
47009;14408;3;759;469,794;0,00;1409.382000
47009;14409;1;767;469,794;0,00;469.794000
47009;14410;2;799;600,2625;0,00;1200.525000
47009;14411;4;795;1308,9375;0,00;5235.750000
47009;14412;3;820;198,036;0,00;594.108000
47009;14413;1;726;202,332;0,00;202.332000
47009;14414;4;714;28,8404;0,00;115.361600
47009;14415;3;856;53,994;0,00;161.982000
47009;14416;3;769;469,794;0,00;1409.382000
47009;14417;2;764;469,794;0,00;939.588000
47009;14418;6;855;53,994;0,00;323.964000
47012;14436;5;822;324,4527;0,00;1622.263500
47012;14437;4;726;202,332;0,00;809.328000
47012;14438;8;716;28,8404;0,00;230.723200
47012;14439;13;854;43,4942;0,02;554.116108
47012;14440;14;856;52,1942;0,02;716.104424
47012;14441;6;794;1308,9375;0,00;7853.625000
47012;14442;6;849;35,994;0,00;215.964000
47012;14443;4;857;53,994;0,00;215.976000
47012;14444;3;860;14,1289;0,00;42.386700
47012;14445;11;762;234,897;0,30;1808.706900
47012;14446;6;738;183,9382;0,00;1103.629200
47012;14447;4;770;469,794;0,00;1879.176000
47012;14448;4;801;600,2625;0,00;2401.050000
47012;14449;3;858;14,1289;0,00;42.386700
47012;14450;7;844;11,994;0,00;83.958000
47012;14451;3;764;469,794;0,00;1409.382000
47012;14452;2;820;198,036;0,00;396.072000
47012;14453;1;730;202,332;0,00;202.332000
47012;14454;1;835;324,4527;0,00;324.452700
47012;14455;1;836;324,4527;0,00;324.452700
47012;14456;8;714;28,8404;0,00;230.723200
47012;14457;2;853;44,994;0,00;89.988000
47012;14458;2;855;53,994;0,00;107.988000
47012;14459;2;708;20,1865;0,00;40.373000
47012;14460;12;715;27,879;0,02;327.857040
47012;14461;6;841;35,994;0,00;215.964000
47012;14462;14;712;5,0136;0,02;68.786592
47012;14463;6;765;469,794;0,00;2818.764000
47012;14464;1;789;1466,01;0,00;1466.010000
47012;14465;7;729;202,332;0,00;1416.324000
47012;14466;7;760;469,794;0,00;3288.558000
47012;14467;1;813;65,6018;0,00;65.601800
47012;14468;3;826;67,539;0,00;202.617000
47012;14469;4;852;44,994;0,00;179.976000
47012;14470;2;766;469,794;0,00;939.588000
47012;14471;3;717;780,8182;0,00;2342.454600
47012;14472;11;843;14,50;0,02;156.310000
47012;14473;1;790;1466,01;0,00;1466.010000
47012;14474;6;707;20,1865;0,00;121.119000
47012;14475;2;797;600,2625;0,00;1200.525000
47012;14476;1;838;780,8182;0,00;780.818200
47012;14477;3;859;14,1289;0,00;42.386700
47012;14478;4;711;20,1865;0,00;80.746000
47013;14479;4;799;600,2625;0,00;2401.050000
47013;14480;2;811;24,2945;0,00;48.589000
47013;14481;2;760;469,794;0,00;939.588000
47013;14482;6;712;5,1865;0,00;31.119000
47013;14483;3;759;469,794;0,00;1409.382000
47013;14484;1;795;1308,9375;0,00;1308.937500
47013;14485;4;828;214,236;0,00;856.944000
47013;14486;3;827;165,231;0,00;495.693000
47013;14487;4;723;183,9382;0,00;735.752800
47013;14488;4;839;780,8182;0,00;3123.272800
47013;14489;3;719;780,8182;0,00;2342.454600
47013;14490;1;727;202,332;0,00;202.332000
47013;14491;2;769;469,794;0,00;939.588000
47013;14492;3;767;469,794;0,00;1409.382000
47013;14493;2;791;1466,01;0,00;2932.020000
47013;14494;4;833;324,4527;0,00;1297.810800
47013;14495;4;736;183,9382;0,00;735.752800
47014;14496;2;804;137,694;0,00;275.388000
47014;14497;1;810;65,6018;0,00;65.601800
47015;14498;2;809;33,7745;0,00;67.549000
47015;14499;4;862;22,794;0,00;91.176000
47015;14500;2;707;20,1865;0,00;40.373000
47015;14501;5;708;20,1865;0,00;100.932500
47015;14502;4;856;53,994;0,00;215.976000
47015;14503;8;863;22,794;0,00;182.352000
47015;14504;4;782;1229,4589;0,00;4917.835600
47015;14505;4;783;1229,4589;0,00;4917.835600
47015;14506;2;825;196,329;0,00;392.658000
47015;14507;1;852;44,994;0,00;44.994000
47015;14508;3;781;1242,8518;0,00;3728.555400
47015;14509;6;712;5,1865;0,00;31.119000
47015;14510;2;711;20,1865;0,00;40.373000
47015;14511;2;780;1242,8518;0,00;2485.703600
47015;14512;3;823;52,647;0,00;157.941000
47015;14513;1;779;1242,8518;0,00;1242.851800
47015;14514;3;815;36,447;0,00;109.341000
47015;14515;2;854;44,994;0,00;89.988000
47015;14516;4;824;141,615;0,00;566.460000
47015;14517;1;715;28,8404;0,00;28.840400
47015;14518;4;861;22,794;0,00;91.176000
47017;14527;1;817;180,129;0,00;180.129000
47031;14774;4;814;209,256;0,00;837.024000
47031;14775;1;861;22,794;0,00;22.794000
47031;14776;4;787;647,994;0,00;2591.976000
47031;14777;4;786;647,994;0,00;2591.976000
47031;14778;2;784;1229,4589;0,00;2458.917800
47031;14779;3;809;33,7745;0,00;101.323500
47031;14780;5;843;15,00;0,00;75.000000
47031;14781;6;788;647,994;0,00;3887.964000
47031;14782;2;748;744,2727;0,00;1488.545400
47031;14783;4;859;14,1289;0,00;56.515600
47031;14784;2;816;125,415;0,00;250.830000
47031;14785;7;708;20,1865;0,00;141.305500
47031;14786;9;714;28,8404;0,00;259.563600
47031;14787;17;863;20,8945;0,05;337.446175
47031;14788;2;825;196,329;0,00;392.658000
47031;14789;10;862;22,794;0,00;227.940000
47031;14790;2;808;24,2945;0,00;48.589000
47031;14791;4;707;20,1865;0,00;80.746000
47031;14792;2;815;36,447;0,00;72.894000
47031;14793;3;844;11,994;0,00;35.982000
47031;14794;3;781;1242,8518;0,00;3728.555400
47031;14795;3;824;141,615;0,00;424.845000
47031;14796;1;810;65,6018;0,00;65.601800
47031;14797;4;856;53,994;0,00;215.976000
47031;14798;1;743;736,1455;0,00;736.145500
47031;14799;3;782;1229,4589;0,00;3688.376700
47031;14800;2;785;647,994;0,00;1295.988000
47031;14801;14;715;27,879;0,02;382.499880
47031;14802;1;711;20,1865;0,00;20.186500
47031;14803;4;779;1242,8518;0,00;4971.407200
47031;14804;4;855;53,994;0,00;215.976000
47031;14805;4;831;209,256;0,00;837.024000
47031;14806;4;854;44,994;0,00;179.976000
47031;14807;4;716;28,8404;0,00;115.361600
47031;14808;2;712;5,1865;0,00;10.373000
47031;14809;4;852;44,994;0,00;179.976000
47031;14810;5;849;35,994;0,00;179.970000
47037;14927;4;833;324,4527;0,00;1297.810800
47037;14928;3;849;35,994;0,00;107.982000
47037;14929;2;718;780,8182;0,00;1561.636400
47037;14930;1;795;1308,9375;0,00;1308.937500
47037;14931;7;729;202,332;0,00;1416.324000
47037;14932;5;797;600,2625;0,00;3001.312500
47037;14933;5;714;28,8404;0,00;144.202000
47037;14934;4;853;44,994;0,00;179.976000
47037;14935;3;768;469,794;0,00;1409.382000
47037;14936;2;826;67,539;0,00;135.078000
47037;14937;3;725;202,332;0,00;606.996000
47037;14938;2;841;35,994;0,00;71.988000
47037;14939;3;712;5,1865;0,00;15.559500
47037;14940;12;711;19,5136;0,02;229.479936
47037;14941;3;727;202,332;0,00;606.996000
47037;14942;6;856;53,994;0,00;323.964000
47037;14943;5;708;20,1865;0,00;100.932500
47037;14944;3;763;469,794;0,00;1409.382000
47037;14945;1;794;1308,9375;0,00;1308.937500
47037;14946;10;854;44,994;0,00;449.940000
47037;14947;6;860;14,1289;0,00;84.773400
47037;14948;1;798;600,2625;0,00;600.262500
47037;14949;4;766;469,794;0,00;1879.176000
47037;14950;3;836;324,4527;0,00;973.358100
47037;14951;2;801;600,2625;0,00;1200.525000
47037;14952;2;858;14,1289;0,00;28.257800
47037;14953;12;715;27,879;0,02;327.857040
47037;14954;1;799;600,2625;0,00;600.262500
47037;14955;2;791;1466,01;0,00;2932.020000
47037;14956;1;730;202,332;0,00;202.332000
47037;14957;3;859;14,1289;0,00;42.386700
47037;14958;9;716;28,8404;0,00;259.563600
47037;14959;1;820;198,036;0,00;198.036000
47037;14960;5;790;1466,01;0,00;7330.050000
47037;14961;2;764;469,794;0,00;939.588000
47037;14962;6;844;11,994;0,00;71.964000
47037;14963;3;838;780,8182;0,00;2342.454600
47037;14964;4;850;35,994;0,00;143.976000
47037;14965;4;736;183,9382;0,00;735.752800
47037;14966;3;726;202,332;0,00;606.996000
47037;14967;5;738;183,9382;0,00;919.691000
47037;14968;5;793;1308,9375;0,00;6544.687500
47037;14969;7;855;53,994;0,00;377.958000
47037;14970;7;843;15,00;0,00;105.000000
47037;14971;3;765;469,794;0,00;1409.382000
47037;14972;9;770;469,794;0,00;4228.146000
47037;14973;1;813;65,6018;0,00;65.601800
47037;14974;11;852;43,4942;0,02;468.867476
47037;14975;4;819;149,031;0,00;596.124000
47037;14976;8;707;20,1865;0,00;161.492000
47047;15178;1;780;1242,8518;0,00;1242.851800
47047;15179;1;782;1229,4589;0,00;1229.458900
47047;15180;2;781;1242,8518;0,00;2485.703600
47047;15181;1;824;141,615;0,00;141.615000
47047;15182;8;863;22,794;0,00;182.352000
47047;15183;1;825;196,329;0,00;196.329000
47047;15184;1;861;22,794;0,00;22.794000
47047;15185;2;862;22,794;0,00;45.588000
47047;15186;2;783;1229,4589;0,00;2458.917800
47047;15187;1;779;1242,8518;0,00;1242.851800
47047;15188;4;832;209,256;0,00;837.024000
47059;15453;1;836;324,4527;0,00;324.452700
47060;15454;3;725;202,332;0,00;606.996000
47060;15455;3;738;183,9382;0,00;551.814600
47060;15456;1;763;469,794;0,00;469.794000
47061;15457;1;761;469,794;0,00;469.794000
47061;15458;1;712;5,1865;0,00;5.186500
47061;15459;1;856;53,994;0,00;53.994000
47061;15460;4;718;780,8182;0,00;3123.272800
47061;15461;3;820;198,036;0,00;594.108000
47061;15462;3;714;28,8404;0,00;86.521200
47061;15463;1;819;149,031;0,00;149.031000
47061;15464;2;738;183,9382;0,00;367.876400
47061;15465;3;716;28,8404;0,00;86.521200
47061;15466;1;762;234,897;0,30;164.427900
47061;15467;1;770;469,794;0,00;469.794000
47061;15468;4;852;44,994;0,00;179.976000
47061;15469;1;765;469,794;0,00;469.794000
47061;15470;6;725;202,332;0,00;1213.992000
47061;15471;4;707;20,1865;0,00;80.746000
47061;15472;2;849;35,994;0,00;71.988000
47061;15473;3;838;780,8182;0,00;2342.454600
47061;15474;2;711;20,1865;0,00;40.373000
47061;15475;3;835;324,4527;0,00;973.358100
47061;15476;3;729;202,332;0,00;606.996000
47061;15477;2;854;44,994;0,00;89.988000
47061;15478;1;760;469,794;0,00;469.794000
47061;15479;1;826;67,539;0,00;67.539000
47061;15480;3;717;780,8182;0,00;2342.454600
47061;15481;2;708;20,1865;0,00;40.373000
47062;15482;2;781;1242,8518;0,00;2485.703600
47062;15483;16;863;20,8945;0,05;317.596400
47062;15484;4;825;196,329;0,00;785.316000
47062;15485;1;861;22,794;0,00;22.794000
47062;15486;2;862;22,794;0,00;45.588000
47062;15487;1;815;36,447;0,00;36.447000
47062;15488;2;780;1242,8518;0,00;2485.703600
47062;15489;3;832;209,256;0,00;627.768000
47062;15490;2;779;1242,8518;0,00;2485.703600
47062;15491;3;782;1229,4589;0,00;3688.376700
47062;15492;2;823;52,647;0,00;105.294000
47062;15493;1;809;33,7745;0,00;33.774500
47062;15494;6;783;1229,4589;0,00;7376.753400
47353;15953;6;781;1242,8518;0,00;7457.110800
47353;15954;3;810;65,6018;0,00;196.805400
47353;15955;3;787;647,994;0,00;1943.982000
47353;15956;4;748;744,2727;0,00;2977.090800
47353;15957;1;816;125,415;0,00;125.415000
47353;15958;18;862;20,8945;0,05;357.295950
47353;15959;3;788;647,994;0,00;1943.982000
47353;15960;3;808;24,2945;0,00;72.883500
47353;15961;4;832;209,256;0,00;837.024000
47353;15962;3;783;1229,4589;0,00;3688.376700
47353;15963;1;817;180,129;0,00;180.129000
47353;15964;6;784;1229,4589;0,00;7376.753400
47353;15965;2;814;209,256;0,00;418.512000
47353;15966;3;831;209,256;0,00;627.768000
47353;15967;1;779;1242,8518;0,00;1242.851800
47353;15968;2;823;52,647;0,00;105.294000
47353;15969;2;743;736,1455;0,00;1472.291000
47353;15970;4;786;647,994;0,00;2591.976000
47353;15971;7;785;647,994;0,00;4535.958000
47353;15972;4;859;14,1289;0,00;56.515600
47353;15973;5;855;53,994;0,00;269.970000
47353;15974;4;809;33,7745;0,00;135.098000
47353;15975;2;861;22,794;0,00;45.588000
47353;15976;7;863;22,794;0,00;159.558000
47354;15977;1;763;469,794;0,00;469.794000
47354;15978;1;738;183,9382;0,00;183.938200
47354;15979;1;714;28,8404;0,00;28.840400
47354;15980;4;707;20,1865;0,00;80.746000
47354;15981;2;796;1308,9375;0,00;2617.875000
47354;15982;2;729;202,332;0,00;404.664000
47354;15983;2;730;202,332;0,00;404.664000
47354;15984;3;852;44,994;0,00;134.982000
47354;15985;3;793;1308,9375;0,00;3926.812500
47354;15986;2;726;202,332;0,00;404.664000
47354;15987;5;854;44,994;0,00;224.970000
47354;15988;2;766;469,794;0,00;939.588000
47354;15989;3;790;1466,01;0,00;4398.030000
47354;15990;7;716;28,8404;0,00;201.882800
47354;15991;2;760;469,794;0,00;939.588000
47354;15992;6;722;183,9382;0,00;1103.629200
47354;15993;4;856;53,994;0,00;215.976000
47354;15994;3;797;600,2625;0,00;1800.787500
47354;15995;3;768;469,794;0,00;1409.382000
47354;15996;4;859;14,1289;0,00;56.515600
47354;15997;3;849;35,994;0,00;107.982000
47354;15998;4;844;11,994;0,00;47.976000
47354;15999;1;794;1308,9375;0,00;1308.937500
47354;16000;3;767;469,794;0,00;1409.382000
47354;16001;1;819;149,031;0,00;149.031000
47354;16002;2;770;469,794;0,00;939.588000
47354;16003;1;764;469,794;0,00;469.794000
47354;16004;3;725;202,332;0,00;606.996000
47354;16005;1;762;469,794;0,00;469.794000
47354;16006;3;792;1308,9375;0,00;3926.812500
47354;16007;1;813;65,6018;0,00;65.601800
47354;16008;1;759;469,794;0,00;469.794000
47354;16009;4;836;324,4527;0,00;1297.810800
47354;16010;5;711;20,1865;0,00;100.932500
47354;16011;4;843;15,00;0,00;60.000000
47354;16012;3;826;67,539;0,00;202.617000
47354;16013;6;708;20,1865;0,00;121.119000
47354;16014;3;791;1466,01;0,00;4398.030000
47354;16015;2;799;600,2625;0,00;1200.525000
47354;16016;3;855;53,994;0,00;161.982000
47354;16017;1;765;469,794;0,00;469.794000
47354;16018;1;822;324,4527;0,00;324.452700
47354;16019;4;800;600,2625;0,00;2401.050000
47354;16020;1;761;469,794;0,00;469.794000
47354;16021;4;795;1308,9375;0,00;5235.750000
47354;16022;3;798;600,2625;0,00;1800.787500
47354;16023;4;715;28,8404;0,00;115.361600
47354;16024;4;835;324,4527;0,00;1297.810800
47354;16025;1;769;469,794;0,00;469.794000
47354;16026;1;789;1466,01;0,00;1466.010000
47354;16027;1;820;198,036;0,00;198.036000
47357;16098;1;783;1229,4589;0,00;1229.458900
47357;16099;2;862;22,794;0,00;45.588000
47357;16100;2;708;20,1865;0,00;40.373000
47357;16101;3;781;1242,8518;0,00;3728.555400
47357;16102;2;712;5,1865;0,00;10.373000
47357;16103;1;809;33,7745;0,00;33.774500
47357;16104;1;780;1242,8518;0,00;1242.851800
47357;16105;5;711;20,1865;0,00;100.932500
47357;16106;4;852;44,994;0,00;179.976000
47357;16107;1;832;209,256;0,00;209.256000
47357;16108;2;824;141,615;0,00;283.230000
47357;16109;4;715;28,8404;0,00;115.361600
47357;16110;2;856;53,994;0,00;107.988000
47357;16111;2;823;52,647;0,00;105.294000
47357;16112;3;707;20,1865;0,00;60.559500
47357;16113;2;825;196,329;0,00;392.658000
47357;16114;1;815;36,447;0,00;36.447000
47357;16115;3;854;44,994;0,00;134.982000
47358;16116;2;838;780,8182;0,00;1561.636400
47358;16117;1;717;780,8182;0,00;780.818200
47358;16118;1;716;28,8404;0,00;28.840400
47358;16119;2;849;35,994;0,00;71.988000
47359;16120;2;747;736,1455;0,00;1472.291000
47359;16121;2;823;52,647;0,00;105.294000
47359;16122;3;748;744,2727;0,00;2232.818100
47359;16123;11;863;22,0342;0,02;237.528676
47359;16124;8;849;35,994;0,00;287.952000
47359;16125;2;743;736,1455;0,00;1472.291000
47359;16126;5;844;11,994;0,00;59.970000
47359;16127;4;716;28,8404;0,00;115.361600
47359;16128;2;781;1242,8518;0,00;2485.703600
47359;16129;7;852;44,994;0,00;314.958000
47359;16130;4;808;24,2945;0,00;97.178000
47359;16131;3;850;35,994;0,00;107.982000
47359;16132;5;784;1229,4589;0,00;6147.294500
47359;16133;4;855;53,994;0,00;215.976000
47359;16134;1;861;22,794;0,00;22.794000
47359;16135;10;707;20,1865;0,00;201.865000
47359;16136;4;708;20,1865;0,00;80.746000
